CG,Angle_1,Angle_2,Angle_3,Angle_4,Angle_5,Angle_6
6.109999999999999,"[ -64.32653691  -40.70601428    2.3906869  -115.67346309 -139.29398572
  177.6093131 ]"
6.125,"[ -64.41022513  -40.92379849    2.06050679 -115.58977487 -139.07620151
  177.93949321]"
6.14,"[ -64.49340595  -41.14015676    1.73018972 -115.50659405 -138.85984324
  178.26981028]"
6.155,"[ -64.57608363  -41.35509693    1.39975756 -115.42391637 -138.64490307
  178.60024244]"
6.17,"[ -64.65826237  -41.56862692    1.06923225 -115.34173763 -138.43137308
  178.93076775]"
6.185,"[ -64.73994634  -41.78075468    0.73863575 -115.26005366 -138.21924532
  179.26136425]"
6.2,"[ -64.82113967  -41.99148823    0.40799005 -115.17886033 -138.00851177
  179.59200995]"
6.215,"[-6.49018464e+01 -4.22008356e+01  7.73171840e-02 -1.15098154e+02
 -1.37799164e+02  1.79922683e+02]"
6.2299999999999995,"[ -64.9820707   -42.40880492   -0.25336084 -115.0179293  -137.59119508
 -179.74663916]"
6.245,"[ -65.06181644  -42.61540431   -0.58402198 -114.93818356 -137.38459569
 -179.41597802]"
6.26,"[ -65.14108764  -42.82064194   -0.91464422 -114.85891236 -137.17935806
 -179.08535578]"
6.2749999999999995,"[ -65.21988821  -43.02452601   -1.24520556 -114.78011179 -136.97547399
 -178.75479444]"
6.29,"[ -65.29822203  -43.22706477   -1.57568401 -114.70177797 -136.77293523
 -178.42431599]"
6.305,"[ -65.37609295  -43.42826647   -1.90605763 -114.62390705 -136.57173353
 -178.09394237]"
6.32,"[ -65.45350478  -43.62813938   -2.23630451 -114.54649522 -136.37186062
 -177.76369549]"
6.335,"[ -65.53046129  -43.82669183   -2.56640278 -114.46953871 -136.17330817
 -177.43359722]"
6.35,"[ -65.6069662   -44.02393212   -2.89633067 -114.3930338  -135.97606788
 -177.10366933]"
6.365,"[ -65.6830232   -44.21986859   -3.22606642 -114.3169768  -135.78013141
 -176.77393358]"
6.38,"[ -65.75863596  -44.4145096    -3.5555884  -114.24136404 -135.5854904
 -176.4444116 ]"
6.395,"[ -65.83380809  -44.60786349   -3.88487503 -114.16619191 -135.39213651
 -176.11512497]"
6.41,"[ -65.90854318  -44.79993863   -4.21390484 -114.09145682 -135.20006137
 -175.78609516]"
6.425,"[ -65.98284478  -44.9907434    -4.54265646 -114.01715522 -135.0092566
 -175.45734354]"
6.4399999999999995,"[ -66.05671639  -45.18028615   -4.87110861 -113.94328361 -134.81971385
 -175.12889139]"
6.455,"[ -66.1301615   -45.36857528   -5.19924015 -113.8698385  -134.63142472
 -174.80075985]"
6.47,"[ -66.20318355  -45.55561913   -5.52703006 -113.79681645 -134.44438087
 -174.47296994]"
6.484999999999999,"[ -66.27578595  -45.74142609   -5.85445745 -113.72421405 -134.25857391
 -174.14554255]"
6.5,"[ -66.34797208  -45.9260045    -6.18150158 -113.65202792 -134.0739955
 -173.81849842]"
6.515,"[ -66.41974527  -46.10936273   -6.50814183 -113.58025473 -133.89063727
 -173.49185817]"
6.53,"[ -66.49110885  -46.2915091    -6.83435777 -113.50889115 -133.7084909
 -173.16564223]"
6.545,"[ -66.56206608  -46.47245195   -7.16012912 -113.43793392 -133.52754805
 -172.83987088]"
6.56,"[ -66.63262021  -46.6521996    -7.48543577 -113.36737979 -133.3478004
 -172.51456423]"
6.575,"[ -66.70277445  -46.83076035   -7.81025778 -113.29722555 -133.16923965
 -172.18974222]"
6.59,"[ -66.77253199  -47.00814247   -8.1345754  -113.22746801 -132.99185753
 -171.8654246 ]"
6.6049999999999995,"[ -66.84189598  -47.18435423   -8.45836908 -113.15810402 -132.81564577
 -171.54163092]"
6.62,"[ -66.91086953  -47.35940388   -8.78161945 -113.08913047 -132.64059612
 -171.21838055]"
6.635,"[ -66.97945573  -47.53329964   -9.10430736 -113.02054427 -132.46670036
 -170.89569264]"
6.6499999999999995,"[ -67.04765765  -47.70604971   -9.42641385 -112.95234235 -132.29395029
 -170.57358615]"
6.665,"[ -67.1154783   -47.87766226   -9.74792019 -112.8845217  -132.12233774
 -170.25207981]"
6.68,"[ -67.1829207   -48.04814545  -10.06880787 -112.8170793  -131.95185455
 -169.93119213]"
6.694999999999999,"[ -67.24998782  -48.21750739  -10.3890586  -112.75001218 -131.78249261
 -169.6109414 ]"
6.71,"[ -67.31668258  -48.38575619  -10.70865433 -112.68331742 -131.61424381
 -169.29134567]"
6.725,"[ -67.38300791  -48.5528999   -11.02757723 -112.61699209 -131.4471001
 -168.97242277]"
6.74,"[ -67.4489667   -48.71894656  -11.34580974 -112.5510333  -131.28105344
 -168.65419026]"
6.755,"[ -67.51456179  -48.88390417  -11.66333451 -112.48543821 -131.11609583
 -168.33666549]"
6.77,"[ -67.57979602  -49.04778072  -11.98013448 -112.42020398 -130.95221928
 -168.01986552]"
6.785,"[ -67.64467218  -49.21058412  -12.29619282 -112.35532782 -130.78941588
 -167.70380718]"
6.8,"[ -67.70919307  -49.37232229  -12.61149295 -112.29080693 -130.62767771
 -167.38850705]"
6.8149999999999995,"[ -67.77336141  -49.5330031   -12.92601859 -112.22663859 -130.4669969
 -167.07398141]"
6.83,"[ -67.83717994  -49.69263438  -13.23975369 -112.16282006 -130.30736562
 -166.76024631]"
6.845,"[ -67.90065135  -49.85122391  -13.5526825  -112.09934865 -130.14877609
 -166.4473175 ]"
6.859999999999999,"[ -67.96377831  -50.00877947  -13.86478951 -112.03622169 -129.99122053
 -166.13521049]"
6.875,"[ -68.02656346  -50.16530877  -14.17605951 -111.97343654 -129.83469123
 -165.82394049]"
6.89,"[ -68.08900942  -50.32081949  -14.48647757 -111.91099058 -129.67918051
 -165.51352243]"
6.905,"[ -68.1511188   -50.47531927  -14.79602903 -111.8488812  -129.52468073
 -165.20397097]"
6.92,"[ -68.21289415  -50.62881572  -15.10469952 -111.78710585 -129.37118428
 -164.89530048]"
6.935,"[ -68.27433802  -50.78131638  -15.41247496 -111.72566198 -129.21868362
 -164.58752504]"
6.95,"[ -68.33545293  -50.93282879  -15.71934155 -111.66454707 -129.06717121
 -164.28065845]"
6.965,"[ -68.39624138  -51.08336042  -16.02528578 -111.60375862 -128.91663958
 -163.97471422]"
6.9799999999999995,"[ -68.45670584  -51.2329187   -16.33029444 -111.54329416 -128.7670813
 -163.66970556]"
6.995,"[ -68.51684877  -51.38151102  -16.63435461 -111.48315123 -128.61848898
 -163.36564539]"
7.01,"[ -68.57667258  -51.52914474  -16.93745365 -111.42332742 -128.47085526
 -163.06254635]"
7.0249999999999995,"[ -68.63617969  -51.67582716  -17.23957924 -111.36382031 -128.32417284
 -162.76042076]"
7.04,"[ -68.69537247  -51.82156553  -17.54071934 -111.30462753 -128.17843447
 -162.45928066]"
7.055,"[ -68.75425328  -51.96636708  -17.8408622  -111.24574672 -128.03363292
 -162.1591378 ]"
7.069999999999999,"[ -68.81282445  -52.11023898  -18.13999638 -111.18717555 -127.88976102
 -161.86000362]"
7.085,"[ -68.87108831  -52.25318836  -18.43811073 -111.12891169 -127.74681164
 -161.56188927]"
7.1,"[ -68.92904715  -52.39522229  -18.73519441 -111.07095285 -127.60477771
 -161.26480559]"
7.115,"[ -68.98670323  -52.53634782  -19.03123684 -111.01329677 -127.46365218
 -160.96876316]"
7.13,"[ -69.0440588   -52.67657193  -19.32622779 -110.9559412  -127.32342807
 -160.67377221]"
7.145,"[ -69.10111611  -52.81590157  -19.62015728 -110.89888389 -127.18409843
 -160.37984272]"
7.16,"[ -69.15787735  -52.95434364  -19.91301564 -110.84212265 -127.04565636
 -160.08698436]"
7.175,"[ -69.2143447   -53.09190499  -20.2047935  -110.7856553  -126.90809501
 -159.7952065 ]"
7.1899999999999995,"[ -69.27052035  -53.22859243  -20.49548179 -110.72947965 -126.77140757
 -159.50451821]"
7.205,"[ -69.32640644  -53.36441272  -20.78507171 -110.67359356 -126.63558728
 -159.21492829]"
7.22,"[ -69.38200509  -53.49937257  -21.07355476 -110.61799491 -126.50062743
 -158.92644524]"
7.234999999999999,"[ -69.43731841  -53.63347865  -21.36092274 -110.56268159 -126.36652135
 -158.63907726]"
7.25,"[ -69.4923485   -53.76673759  -21.64716772 -110.5076515  -126.23326241
 -158.35283228]"
7.265,"[ -69.54709741  -53.89915595  -21.93228207 -110.45290259 -126.10084405
 -158.06771793]"
7.279999999999999,"[ -69.60156721  -54.03074026  -22.21625844 -110.39843279 -125.96925974
 -157.78374156]"
7.295,"[ -69.65575992  -54.161497    -22.49908976 -110.34424008 -125.838503
 -157.50091024]"
7.31,"[ -69.70967755  -54.2914326   -22.78076924 -110.29032245 -125.7085674
 -157.21923076]"
7.325,"[ -69.7633221   -54.42055346  -23.06129038 -110.2366779  -125.57944654
 -156.93870962]"
7.34,"[ -69.81669554  -54.54886591  -23.34064693 -110.18330446 -125.45113409
 -156.65935307]"
7.3549999999999995,"[ -69.86979984  -54.67637625  -23.61883293 -110.13020016 -125.32362375
 -156.38116707]"
7.37,"[ -69.92263693  -54.80309072  -23.8958427  -110.07736307 -125.19690928
 -156.1041573 ]"
7.385,"[ -69.97520874  -54.92901552  -24.17167081 -110.02479126 -125.07098448
 -155.82832919]"
7.3999999999999995,"[ -70.02751717  -55.0541568   -24.4463121  -109.97248283 -124.9458432
 -155.5536879 ]"
7.415,"[ -70.07956411  -55.17852068  -24.71976168 -109.92043589 -124.82147932
 -155.28023832]"
7.43,"[ -70.13135142  -55.30211321  -24.99201491 -109.86864858 -124.69788679
 -155.00798509]"
7.444999999999999,"[ -70.18288097  -55.42494041  -25.26306741 -109.81711903 -124.57505959
 -154.73693259]"
7.46,"[ -70.23415459  -55.54700824  -25.53291505 -109.76584541 -124.45299176
 -154.46708495]"
7.475,"[ -70.2851741   -55.66832263  -25.80155396 -109.7148259  -124.33167737
 -154.19844604]"
7.49,"[ -70.3359413   -55.78888946  -26.06898052 -109.6640587  -124.21111054
 -153.93101948]"
7.505,"[ -70.38645799  -55.90871455  -26.33519133 -109.61354201 -124.09128545
 -153.66480867]"
7.52,"[ -70.43672593  -56.0278037   -26.60018325 -109.56327407 -123.9721963
 -153.39981675]"
7.535,"[ -70.48674688  -56.14616263  -26.86395338 -109.51325312 -123.85383737
 -153.13604662]"
7.55,"[ -70.53652258  -56.26379705  -27.12649904 -109.46347742 -123.73620295
 -152.87350096]"
7.5649999999999995,"[ -70.58605476  -56.38071261  -27.38781779 -109.41394524 -123.61928739
 -152.61218221]"
7.58,"[ -70.63534511  -56.49691491  -27.64790742 -109.36465489 -123.50308509
 -152.35209258]"
7.595,"[ -70.68439535  -56.6124095   -27.90676593 -109.31560465 -123.3875905
 -152.09323407]"
7.609999999999999,"[ -70.73320715  -56.72720191  -28.16439156 -109.26679285 -123.27279809
 -151.83560844]"
7.625,"[ -70.78178216  -56.84129761  -28.42078274 -109.21821784 -123.15870239
 -151.57921726]"
7.64,"[ -70.83012205  -56.95470202  -28.67593814 -109.16987795 -123.04529798
 -151.32406186]"
7.654999999999999,"[ -70.87822844  -57.06742052  -28.92985661 -109.12177156 -122.93257948
 -151.07014339]"
7.67,"[ -70.92610296  -57.17945847  -29.18253724 -109.07389704 -122.82054153
 -150.81746276]"
7.685,"[ -70.97374721  -57.29082114  -29.43397929 -109.02625279 -122.70917886
 -150.56602071]"
7.7,"[ -71.02116278  -57.4015138   -29.68418223 -108.97883722 -122.5984862
 -150.31581777]"
7.715,"[ -71.06835126  -57.51154165  -29.93314573 -108.93164874 -122.48845835
 -150.06685427]"
7.7299999999999995,"[ -71.1153142   -57.62090986  -30.18086964 -108.8846858  -122.37909014
 -149.81913036]"
7.745,"[ -71.16205316  -57.72962356  -30.42735401 -108.83794684 -122.27037644
 -149.57264599]"
7.76,"[ -71.20856967  -57.83768783  -30.67259907 -108.79143033 -122.16231217
 -149.32740093]"
7.7749999999999995,"[ -71.25486526  -57.9451077   -30.91660521 -108.74513474 -122.0548923
 -149.08339479]"
7.79,"[ -71.30094143  -58.05188818  -31.15937302 -108.69905857 -121.94811182
 -148.84062698]"
7.805,"[ -71.34679969  -58.15803422  -31.40090324 -108.65320031 -121.84196578
 -148.59909676]"
7.819999999999999,"[ -71.39244151  -58.26355074  -31.64119681 -108.60755849 -121.73644926
 -148.35880319]"
7.835,"[ -71.43786838  -58.36844261  -31.8802548  -108.56213162 -121.63155739
 -148.1197452 ]"
7.85,"[ -71.48308174  -58.47271467  -32.11807847 -108.51691826 -121.52728533
 -147.88192153]"
7.865,"[ -71.52808304  -58.5763717   -32.35466921 -108.47191696 -121.4236283
 -147.64533079]"
7.88,"[ -71.57287372  -58.67941847  -32.59002858 -108.42712628 -121.32058153
 -147.40997142]"
7.895,"[ -71.61745519  -58.78185968  -32.82415829 -108.38254481 -121.21814032
 -147.17584171]"
7.91,"[ -71.66182887  -58.88370001  -33.0570602  -108.33817113 -121.11629999
 -146.9429398 ]"
7.925,"[ -71.70599616  -58.98494409  -33.2887363  -108.29400384 -121.01505591
 -146.7112637 ]"
7.9399999999999995,"[ -71.74995843  -59.08559651  -33.51918872 -108.25004157 -120.91440349
 -146.48081128]"
7.955,"[ -71.79371706  -59.18566184  -33.74841974 -108.20628294 -120.81433816
 -146.25158026]"
7.97,"[ -71.83727341  -59.28514458  -33.97643176 -108.16272659 -120.71485542
 -146.02356824]"
7.984999999999999,"[ -71.88062883  -59.38404922  -34.20322732 -108.11937117 -120.61595078
 -145.79677268]"
8.0,"[ -71.92378465  -59.48238019  -34.42880908 -108.07621535 -120.51761981
 -145.57119092]"
