cg;engine16_1;engine25;engine34_1;engine34_2;engine25_2;engine16_2;ACAI
3,71;0,1;0,5;0,4;0,4;0,5;0,1;-78,54
3,7199999999999998;0,1;0,5;0,4;0,4;0,5;0,1;-77,74
3,73;0,1;0,5;0,4;0,4;0,5;0,1;-76,74
3,74;0,1;0,5;0,4;0,4;0,5;0,1;-67,32
3,75;0,1;0,5;0,4;0,4;0,5;0,1;-57,9
3,76;0,1;0,5;0,4;0,4;0,5;0,1;-48,48
3,77;0,1;0,5;0,4;0,4;0,5;0,1;-39,06
3,7800000000000002;0,1;0,5;0,4;0,4;0,5;0,1;-29,63
3,79;0,1;0,5;0,4;0,4;0,5;0,1;-20,21
3,8;0,1;0,5;0,4;0,4;0,5;0,1;-10,79
3,81;0,1;0,5;0,4;0,4;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,4;0,4;0,5;0,1;-8,05
3,83;0,1;0,5;0,4;0,4;0,5;0,1;-17,48
3,84;0,1;0,5;0,4;0,4;0,5;0,1;-26,9
3,85;0,1;0,5;0,4;0,4;0,5;0,1;-36,32
3,86;0,1;0,5;0,4;0,4;0,5;0,1;-45,74
3,87;0,1;0,5;0,4;0,4;0,5;0,1;-55,17
3,88;0,1;0,5;0,4;0,4;0,5;0,1;-64,59
3,89;0,1;0,5;0,4;0,4;0,5;0,1;-64,11
3,9;0,1;0,5;0,4;0,4;0,5;0,1;-63,3
3,91;0,1;0,5;0,4;0,4;0,5;0,1;-62,5
3,92;0,1;0,5;0,4;0,4;0,5;0,1;-61,7
3,93;0,1;0,5;0,4;0,4;0,5;0,1;-60,9
3,94;0,1;0,5;0,4;0,4;0,5;0,1;-60,1
3,95;0,1;0,5;0,4;0,4;0,5;0,1;-59,29
3,96;0,1;0,5;0,4;0,4;0,5;0,1;-58,49
3,9699999999999998;0,1;0,5;0,4;0,4;0,5;0,1;-57,69
3,98;0,1;0,5;0,4;0,4;0,5;0,1;-56,89
3,99;0,1;0,5;0,4;0,4;0,5;0,1;-56,09
4,0;0,1;0,5;0,4;0,4;0,5;0,1;-55,28
3,0;0,1;0,5;0,5;0,5;0,5;0,1;-42,24
3,01;0,1;0,5;0,5;0,5;0,5;0,1;-43,21
3,02;0,1;0,5;0,5;0,5;0,5;0,1;-44,18
3,03;0,1;0,5;0,5;0,5;0,5;0,1;-45,14
3,04;0,1;0,5;0,5;0,5;0,5;0,1;-46,11
3,05;0,1;0,5;0,5;0,5;0,5;0,1;-47,07
3,06;0,1;0,5;0,5;0,5;0,5;0,1;-48,04
3,07;0,1;0,5;0,5;0,5;0,5;0,1;-49,01
3,08;0,1;0,5;0,5;0,5;0,5;0,1;-49,97
3,09;0,1;0,5;0,5;0,5;0,5;0,1;-50,94
3,1;0,1;0,5;0,5;0,5;0,5;0,1;-51,9
3,11;0,1;0,5;0,5;0,5;0,5;0,1;-52,87
3,12;0,1;0,5;0,5;0,5;0,5;0,1;-53,84
3,13;0,1;0,5;0,5;0,5;0,5;0,1;-54,8
3,14;0,1;0,5;0,5;0,5;0,5;0,1;-55,77
3,15;0,1;0,5;0,5;0,5;0,5;0,1;-56,55
3,16;0,1;0,5;0,5;0,5;0,5;0,1;-55,74
3,17;0,1;0,5;0,5;0,5;0,5;0,1;-54,94
3,18;0,1;0,5;0,5;0,5;0,5;0,1;-54,14
3,19;0,1;0,5;0,5;0,5;0,5;0,1;-53,34
3,2;0,1;0,5;0,5;0,5;0,5;0,1;-52,54
3,21;0,1;0,5;0,5;0,5;0,5;0,1;-51,74
3,22;0,1;0,5;0,5;0,5;0,5;0,1;-50,93
3,23;0,1;0,5;0,5;0,5;0,5;0,1;-50,13
3,24;0,1;0,5;0,5;0,5;0,5;0,1;-49,33
3,25;0,1;0,5;0,5;0,5;0,5;0,1;-48,53
3,26;0,1;0,5;0,5;0,5;0,5;0,1;-47,73
3,27;0,1;0,5;0,5;0,5;0,5;0,1;-46,92
3,2800000000000002;0,1;0,5;0,5;0,5;0,5;0,1;-46,12
3,29;0,1;0,5;0,5;0,5;0,5;0,1;-45,32
3,3;0,1;0,5;0,5;0,5;0,5;0,1;-44,52
3,31;0,1;0,5;0,5;0,5;0,5;0,1;-43,72
3,32;0,1;0,5;0,5;0,5;0,5;0,1;-42,91
3,33;0,1;0,5;0,5;0,5;0,5;0,1;-42,11
3,34;0,1;0,5;0,5;0,5;0,5;0,1;-41,31
3,35;0,1;0,5;0,5;0,5;0,5;0,1;-40,51
3,36;0,1;0,5;0,5;0,5;0,5;0,1;-39,71
3,37;0,1;0,5;0,5;0,5;0,5;0,1;-38,9
3,38;0,1;0,5;0,5;0,5;0,5;0,1;-38,1
3,39;0,1;0,5;0,5;0,5;0,5;0,1;-37,3
3,4;0,1;0,5;0,5;0,5;0,5;0,1;-36,5
3,41;0,1;0,5;0,5;0,5;0,5;0,1;-35,7
3,42;0,1;0,5;0,5;0,5;0,5;0,1;-34,89
3,43;0,1;0,5;0,5;0,5;0,5;0,1;-34,09
3,44;0,1;0,5;0,5;0,5;0,5;0,1;-33,29
3,45;0,1;0,5;0,5;0,5;0,5;0,1;-32,49
3,46;0,1;0,5;0,5;0,5;0,5;0,1;-31,69
3,47;0,1;0,5;0,5;0,5;0,5;0,1;-30,89
3,48;0,1;0,5;0,5;0,5;0,5;0,1;-30,08
3,49;0,1;0,5;0,5;0,5;0,5;0,1;-29,28
3,5;0,1;0,5;0,5;0,5;0,5;0,1;-28,48
3,51;0,1;0,5;0,5;0,5;0,5;0,1;-26,53
3,52;0,1;0,5;0,5;0,5;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,5;0,5;0,5;0,1;-9,42
3,54;0,1;0,5;0,5;0,5;0,5;0,1;-2,29
3,55;0,1;0,5;0,5;0,5;0,5;0,1;-2,88
3,56;0,1;0,5;0,5;0,5;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,5;0,5;0,5;0,1;-8,95
3,58;0,1;0,5;0,5;0,5;0,5;0,1;-14,86
3,59;0,1;0,5;0,5;0,5;0,5;0,1;-20,77
3,6;0,1;0,5;0,5;0,5;0,5;0,1;-20,46
3,61;0,1;0,5;0,5;0,5;0,5;0,1;-19,66
3,62;0,1;0,5;0,5;0,5;0,5;0,1;-18,86
3,63;0,1;0,5;0,5;0,5;0,5;0,1;-18,05
3,64;0,1;0,5;0,5;0,5;0,5;0,1;-17,25
3,65;0,1;0,5;0,5;0,5;0,5;0,1;-16,45
3,66;0,1;0,5;0,5;0,5;0,5;0,1;-15,65
3,67;0,1;0,5;0,5;0,5;0,5;0,1;-14,85
3,68;0,1;0,5;0,5;0,5;0,5;0,1;-10,52
3,69;0,1;0,5;0,5;0,5;0,5;0,1;-0,04
3,7;0,1;0,5;0,5;0,5;0,5;0,1;-10,58
3,71;0,1;0,5;0,5;0,5;0,5;0,1;-11,64
3,7199999999999998;0,1;0,5;0,5;0,5;0,5;0,1;-10,84
3,73;0,1;0,5;0,5;0,5;0,5;0,1;-10,03
3,74;0,1;0,5;0,5;0,5;0,5;0,1;-9,23
3,75;0,1;0,5;0,5;0,5;0,5;0,1;-8,43
3,76;0,1;0,5;0,5;0,5;0,5;0,1;-7,63
3,77;0,1;0,5;0,5;0,5;0,5;0,1;-6,83
3,7800000000000002;0,1;0,5;0,5;0,5;0,5;0,1;-6,02
3,79;0,1;0,5;0,5;0,5;0,5;0,1;-5,22
3,8;0,1;0,5;0,5;0,5;0,5;0,1;-4,42
3,81;0,1;0,5;0,5;0,5;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,5;0,5;0,5;0,1;-2,81
3,83;0,1;0,5;0,5;0,5;0,5;0,1;-2,01
3,84;0,1;0,5;0,5;0,5;0,5;0,1;-1,21
3,85;0,1;0,5;0,5;0,5;0,5;0,1;-0,41
3,86;0,1;0,5;0,5;0,5;0,5;0,1;-0,39
3,87;0,1;0,5;0,5;0,5;0,5;0,1;-1,2
3,88;0,1;0,5;0,5;0,5;0,5;0,1;-2,0
3,89;0,1;0,5;0,5;0,5;0,5;0,1;-2,8
3,9;0,1;0,5;0,5;0,5;0,5;0,1;-3,6
3,91;0,1;0,5;0,5;0,5;0,5;0,1;-4,4
3,92;0,1;0,5;0,5;0,5;0,5;0,1;-5,21
3,93;0,1;0,5;0,5;0,5;0,5;0,1;-6,01
3,94;0,1;0,5;0,5;0,5;0,5;0,1;-6,81
3,95;0,1;0,5;0,5;0,5;0,5;0,1;-7,61
3,96;0,1;0,5;0,5;0,5;0,5;0,1;-8,41
3,9699999999999998;0,1;0,5;0,5;0,5;0,5;0,1;-9,22
3,98;0,1;0,5;0,5;0,5;0,5;0,1;-10,02
3,99;0,1;0,5;0,5;0,5;0,5;0,1;-10,82
4,0;0,1;0,5;0,5;0,5;0,5;0,1;-11,62
3,0;0,1;0,5;0,6;0,6;0,5;0,1;-1,68
3,01;0,1;0,5;0,6;0,6;0,5;0,1;-0,88
3,02;0,1;0,5;0,6;0,6;0,5;0,1;-0,07
3,03;0,1;0,5;0,6;0,6;0,5;0,1;-0,73
3,04;0,1;0,5;0,6;0,6;0,5;0,1;-1,53
3,05;0,1;0,5;0,6;0,6;0,5;0,1;-2,33
3,06;0,1;0,5;0,6;0,6;0,5;0,1;-3,13
3,07;0,1;0,5;0,6;0,6;0,5;0,1;-3,94
3,08;0,1;0,5;0,6;0,6;0,5;0,1;-4,74
3,09;0,1;0,5;0,6;0,6;0,5;0,1;-5,54
3,1;0,1;0,5;0,6;0,6;0,5;0,1;-6,34
3,11;0,1;0,5;0,6;0,6;0,5;0,1;-7,14
3,12;0,1;0,5;0,6;0,6;0,5;0,1;-7,94
3,13;0,1;0,5;0,6;0,6;0,5;0,1;-8,75
3,14;0,1;0,5;0,6;0,6;0,5;0,1;-9,55
3,15;0,1;0,5;0,6;0,6;0,5;0,1;-10,35
3,16;0,1;0,5;0,6;0,6;0,5;0,1;-11,15
3,17;0,1;0,5;0,6;0,6;0,5;0,1;-11,95
3,18;0,1;0,5;0,6;0,6;0,5;0,1;-12,76
3,19;0,1;0,5;0,6;0,6;0,5;0,1;-13,56
3,2;0,1;0,5;0,6;0,6;0,5;0,1;-14,36
3,21;0,1;0,5;0,6;0,6;0,5;0,1;-15,16
3,22;0,1;0,5;0,6;0,6;0,5;0,1;-15,96
3,23;0,1;0,5;0,6;0,6;0,5;0,1;-16,77
3,24;0,1;0,5;0,6;0,6;0,5;0,1;-17,57
3,25;0,1;0,5;0,6;0,6;0,5;0,1;-18,37
3,26;0,1;0,5;0,6;0,6;0,5;0,1;-19,17
3,27;0,1;0,5;0,6;0,6;0,5;0,1;-19,97
3,2800000000000002;0,1;0,5;0,6;0,6;0,5;0,1;-20,78
3,29;0,1;0,5;0,6;0,6;0,5;0,1;-21,58
3,3;0,1;0,5;0,6;0,6;0,5;0,1;-22,38
3,31;0,1;0,5;0,6;0,6;0,5;0,1;-23,18
3,32;0,1;0,5;0,6;0,6;0,5;0,1;-23,99
3,33;0,1;0,5;0,6;0,6;0,5;0,1;-24,79
3,34;0,1;0,5;0,6;0,6;0,5;0,1;-25,59
3,35;0,1;0,5;0,6;0,6;0,5;0,1;-26,39
3,36;0,1;0,5;0,6;0,6;0,5;0,1;-27,19
3,37;0,1;0,5;0,6;0,6;0,5;0,1;-28,0
3,38;0,1;0,5;0,6;0,6;0,5;0,1;-28,8
3,39;0,1;0,5;0,6;0,6;0,5;0,1;-29,6
3,4;0,1;0,5;0,6;0,6;0,5;0,1;-30,4
3,41;0,1;0,5;0,6;0,6;0,5;0,1;-31,2
3,42;0,1;0,5;0,6;0,6;0,5;0,1;-32,01
3,43;0,1;0,5;0,6;0,6;0,5;0,1;-32,81
3,44;0,1;0,5;0,6;0,6;0,5;0,1;-33,61
3,45;0,1;0,5;0,6;0,6;0,5;0,1;-34,41
3,46;0,1;0,5;0,6;0,6;0,5;0,1;-35,21
3,47;0,1;0,5;0,6;0,6;0,5;0,1;-36,02
3,48;0,1;0,5;0,6;0,6;0,5;0,1;-36,82
3,49;0,1;0,5;0,6;0,6;0,5;0,1;-37,62
3,5;0,1;0,5;0,6;0,6;0,5;0,1;-32,44
3,51;0,1;0,5;0,6;0,6;0,5;0,1;-26,53
3,52;0,1;0,5;0,6;0,6;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,6;0,6;0,5;0,1;-9,42
3,54;0,1;0,5;0,6;0,6;0,5;0,1;-2,29
3,55;0,1;0,5;0,6;0,6;0,5;0,1;-2,88
3,56;0,1;0,5;0,6;0,6;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,6;0,6;0,5;0,1;-8,95
3,58;0,1;0,5;0,6;0,6;0,5;0,1;-14,86
3,59;0,1;0,5;0,6;0,6;0,5;0,1;-20,77
3,6;0,1;0,5;0,6;0,6;0,5;0,1;-26,68
3,61;0,1;0,5;0,6;0,6;0,5;0,1;-32,59
3,62;0,1;0,5;0,6;0,6;0,5;0,1;-38,5
3,63;0,1;0,5;0,6;0,6;0,5;0,1;-44,41
3,64;0,1;0,5;0,6;0,6;0,5;0,1;-49,65
3,65;0,1;0,5;0,6;0,6;0,5;0,1;-50,45
3,66;0,1;0,5;0,6;0,6;0,5;0,1;-51,26
3,67;0,1;0,5;0,6;0,6;0,5;0,1;-52,06
3,68;0,1;0,5;0,6;0,6;0,5;0,1;-52,86
3,69;0,1;0,5;0,6;0,6;0,5;0,1;-53,66
3,7;0,1;0,5;0,6;0,6;0,5;0,1;-54,46
3,71;0,1;0,5;0,6;0,6;0,5;0,1;-55,27
3,7199999999999998;0,1;0,5;0,6;0,6;0,5;0,1;-56,07
3,73;0,1;0,5;0,6;0,6;0,5;0,1;-56,87
3,74;0,1;0,5;0,6;0,6;0,5;0,1;-57,67
3,75;0,1;0,5;0,6;0,6;0,5;0,1;-57,9
3,76;0,1;0,5;0,6;0,6;0,5;0,1;-48,48
3,77;0,1;0,5;0,6;0,6;0,5;0,1;-39,06
3,7800000000000002;0,1;0,5;0,6;0,6;0,5;0,1;-29,63
3,79;0,1;0,5;0,6;0,6;0,5;0,1;-20,21
3,8;0,1;0,5;0,6;0,6;0,5;0,1;-10,79
3,81;0,1;0,5;0,6;0,6;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,6;0,6;0,5;0,1;-8,05
3,83;0,1;0,5;0,6;0,6;0,5;0,1;-17,48
3,84;0,1;0,5;0,6;0,6;0,5;0,1;-15,59
3,85;0,1;0,5;0,6;0,6;0,5;0,1;-5,05
3,86;0,1;0,5;0,6;0,6;0,5;0,1;-5,48
3,87;0,1;0,5;0,6;0,6;0,5;0,1;-16,02
3,88;0,1;0,5;0,6;0,6;0,5;0,1;-26,55
3,89;0,1;0,5;0,6;0,6;0,5;0,1;-37,08
3,9;0,1;0,5;0,6;0,6;0,5;0,1;-47,61
3,91;0,1;0,5;0,6;0,6;0,5;0,1;-58,13
3,92;0,1;0,5;0,6;0,6;0,5;0,1;-68,66
3,93;0,1;0,5;0,6;0,6;0,5;0,1;-72,91
3,94;0,1;0,5;0,6;0,6;0,5;0,1;-73,72
3,95;0,1;0,5;0,6;0,6;0,5;0,1;-74,52
3,96;0,1;0,5;0,6;0,6;0,5;0,1;-75,32
3,9699999999999998;0,1;0,5;0,6;0,6;0,5;0,1;-76,12
3,98;0,1;0,5;0,6;0,6;0,5;0,1;-76,92
3,99;0,1;0,5;0,6;0,6;0,5;0,1;-77,73
4,0;0,1;0,5;0,6;0,6;0,5;0,1;-78,53
3,0;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-42,24
3,01;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-43,21
3,02;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-44,18
3,03;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-45,14
3,04;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-46,11
3,05;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-47,07
3,06;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-48,04
3,07;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-49,01
3,08;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-49,97
3,09;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-50,94
3,1;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-51,9
3,11;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-52,87
3,12;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-53,84
3,13;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-54,8
3,14;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-55,77
3,15;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-56,74
3,16;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-57,7
3,17;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-58,67
3,18;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-59,63
3,19;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-60,6
3,2;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-61,57
3,21;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-62,53
3,22;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-63,5
3,23;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-64,46
3,24;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-65,43
3,25;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-66,4
3,26;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-67,36
3,27;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-68,33
3,2800000000000002;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-69,3
3,29;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-70,26
3,3;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-71,23
3,31;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-72,19
3,32;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-73,16
3,33;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-74,13
3,34;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-75,09
3,35;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-76,06
3,36;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-77,02
3,37;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-77,99
3,38;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-78,96
3,39;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-79,92
3,4;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-80,89
3,41;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-81,86
3,42;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-79,75
3,43;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-73,84
3,44;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-67,92
3,45;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-62,01
3,46;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-56,09
3,47;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-50,18
3,48;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-44,26
3,49;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-38,35
3,5;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-32,44
3,51;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-26,53
3,52;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-9,42
3,54;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-2,29
3,55;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-2,88
3,56;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-3,04
3,5700000000000003;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-8,95
3,58;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-14,86
3,59;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-20,77
3,6;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-26,68
3,61;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-32,59
3,62;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-38,5
3,63;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-44,41
3,64;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-50,32
3,65;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-56,23
3,66;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-62,14
3,67;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-68,05
3,68;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-73,96
3,69;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-79,86
3,7;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-85,77
3,71;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-91,68
3,7199999999999998;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-86,16
3,73;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-76,74
3,74;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-67,32
3,75;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-57,9
3,76;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-48,48
3,77;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-39,06
3,7800000000000002;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-29,63
3,79;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-20,21
3,8;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-10,79
3,81;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-1,37
3,8200000000000003;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-8,05
3,83;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-17,48
3,84;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-26,9
3,85;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-36,32
3,86;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-45,74
3,87;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-55,17
3,88;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-64,59
3,89;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-74,01
3,9;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-83,43
3,91;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-92,85
3,92;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-102,28
3,93;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-94,35
3,94;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-83,82
3,95;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-73,28
3,96;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-62,75
3,9699999999999998;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-52,22
3,98;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-41,69
3,99;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-31,17
4,0;0,1;0,5;0,7000000000000001;0,7000000000000001;0,5;0,1;-20,64
3,0;0,1;0,5;0,8;0,8;0,5;0,1;-42,24
3,01;0,1;0,5;0,8;0,8;0,5;0,1;-43,21
3,02;0,1;0,5;0,8;0,8;0,5;0,1;-44,18
3,03;0,1;0,5;0,8;0,8;0,5;0,1;-45,14
3,04;0,1;0,5;0,8;0,8;0,5;0,1;-46,11
3,05;0,1;0,5;0,8;0,8;0,5;0,1;-47,07
3,06;0,1;0,5;0,8;0,8;0,5;0,1;-48,04
3,07;0,1;0,5;0,8;0,8;0,5;0,1;-49,01
3,08;0,1;0,5;0,8;0,8;0,5;0,1;-49,97
3,09;0,1;0,5;0,8;0,8;0,5;0,1;-50,94
3,1;0,1;0,5;0,8;0,8;0,5;0,1;-51,9
3,11;0,1;0,5;0,8;0,8;0,5;0,1;-52,87
3,12;0,1;0,5;0,8;0,8;0,5;0,1;-53,84
3,13;0,1;0,5;0,8;0,8;0,5;0,1;-54,8
3,14;0,1;0,5;0,8;0,8;0,5;0,1;-55,77
3,15;0,1;0,5;0,8;0,8;0,5;0,1;-56,74
3,16;0,1;0,5;0,8;0,8;0,5;0,1;-57,7
3,17;0,1;0,5;0,8;0,8;0,5;0,1;-58,67
3,18;0,1;0,5;0,8;0,8;0,5;0,1;-59,63
3,19;0,1;0,5;0,8;0,8;0,5;0,1;-60,6
3,2;0,1;0,5;0,8;0,8;0,5;0,1;-61,57
3,21;0,1;0,5;0,8;0,8;0,5;0,1;-62,53
3,22;0,1;0,5;0,8;0,8;0,5;0,1;-63,5
3,23;0,1;0,5;0,8;0,8;0,5;0,1;-64,46
3,24;0,1;0,5;0,8;0,8;0,5;0,1;-65,43
3,25;0,1;0,5;0,8;0,8;0,5;0,1;-66,4
3,26;0,1;0,5;0,8;0,8;0,5;0,1;-67,36
3,27;0,1;0,5;0,8;0,8;0,5;0,1;-68,33
3,2800000000000002;0,1;0,5;0,8;0,8;0,5;0,1;-69,3
3,29;0,1;0,5;0,8;0,8;0,5;0,1;-70,26
3,3;0,1;0,5;0,8;0,8;0,5;0,1;-71,23
3,31;0,1;0,5;0,8;0,8;0,5;0,1;-72,19
3,32;0,1;0,5;0,8;0,8;0,5;0,1;-73,16
3,33;0,1;0,5;0,8;0,8;0,5;0,1;-74,13
3,34;0,1;0,5;0,8;0,8;0,5;0,1;-75,09
3,35;0,1;0,5;0,8;0,8;0,5;0,1;-76,06
3,36;0,1;0,5;0,8;0,8;0,5;0,1;-77,02
3,37;0,1;0,5;0,8;0,8;0,5;0,1;-77,99
3,38;0,1;0,5;0,8;0,8;0,5;0,1;-78,96
3,39;0,1;0,5;0,8;0,8;0,5;0,1;-79,92
3,4;0,1;0,5;0,8;0,8;0,5;0,1;-80,89
3,41;0,1;0,5;0,8;0,8;0,5;0,1;-81,86
3,42;0,1;0,5;0,8;0,8;0,5;0,1;-79,75
3,43;0,1;0,5;0,8;0,8;0,5;0,1;-73,84
3,44;0,1;0,5;0,8;0,8;0,5;0,1;-67,92
3,45;0,1;0,5;0,8;0,8;0,5;0,1;-62,01
3,46;0,1;0,5;0,8;0,8;0,5;0,1;-56,09
3,47;0,1;0,5;0,8;0,8;0,5;0,1;-50,18
3,48;0,1;0,5;0,8;0,8;0,5;0,1;-44,26
3,49;0,1;0,5;0,8;0,8;0,5;0,1;-38,35
3,5;0,1;0,5;0,8;0,8;0,5;0,1;-32,44
3,51;0,1;0,5;0,8;0,8;0,5;0,1;-26,53
3,52;0,1;0,5;0,8;0,8;0,5;0,1;-20,61
3,5300000000000002;0,1;0,5;0,8;0,8;0,5;0,1;-9,42
3,54;0,1;0,5;0,8;0,8;0,5;0,1;-2,29
